X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1431364.629,594501.5441,33775,2021/01/23 03:15:00+00,1A,600 N LAKEWOOD AVE,HOMICIDE,Inside,FIREARM,221,SOUTHEAST,MCELDERRY PARK,39.2983,-76.5794,"(39.2983,-76.5794)",DWELLING,,1
1416043.195,597203.6961,33857,2021/01/22 09:37:00+00,1A,1800 DRUID HILL AV,HOMICIDE,Outside,FIREARM,123,CENTRAL,DRUID HEIGHTS,39.3059,-76.6335,"(39.3059,-76.6335)",STREET,,1
1419217.165,575544.6952,34024,2021/01/20 01:45:00+00,1O,800 ROUNDVIEW RD,HOMICIDE,Inside,OTHER,922,SOUTHERN,CHERRY HILL,39.2464,-76.6226,"(39.2464,-76.6226)",DWELLING,,1
1422514.014,572826.8033,34025,2021/01/20 04:00:00+00,1O,100 W PATAPSCO AVE,HOMICIDE,Outside,OTHER,912,SOUTHERN,BROOKLYN,39.2389,-76.611,"(39.2389,-76.611)",PARKING LOT,,1
1428741.988,598714.7529,34086,2021/01/20 00:19:00+00,1A,1700 N CHESTER ST,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3099,-76.5886,"(39.3099,-76.5886)",STREET,,1
1413451.623,601418.58,34101,2021/01/19 00:00:00+00,1A,3100 Swann Dr,HOMICIDE,Outside,FIREARM,531,NORTHERN,DRUID HILL PARK,39.3175,-76.6426,"(39.3175,-76.6426)",PUBLIC AREA,,1
1414056.235,598762.0163,34166,2021/01/18 18:30:00+00,1A,1300 W NORTH AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.3102,-76.6405,"(39.3102,-76.6405)",PUBLIC AREA,,1
1426391.223,592803.619,34277,2021/01/17 11:17:00+00,1A,200 DOUGLAS CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.597,"(39.2937,-76.597)",STREET,,1
1401925.094,588372.8045,34353,2021/01/16 20:07:00+00,1A,4100 FREDERICK AVE,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2818,-76.6835,"(39.2818,-76.6835)",STREET,,1
1403795.934,611617.7129,34521,2021/01/14 20:25:00+00,1A,3500 W GARRISON AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3456,-76.6766,"(39.3456,-76.6766)",STREET,Northwestern,1
1398665.575,615023.9171,34596,2021/01/13 01:00:00+00,1A,3900 PINKNEY RD,HOMICIDE,Outside,FIREARM,632,NORTHWEST,GLEN,39.355,-76.6947,"(39.355,-76.6947)",VEHICLE,,1
1424779.84,598879.3202,34993,2021/01/08 20:06:00+00,1O,1800 AISQUITH ST,HOMICIDE,Outside,OTHER,314,EASTERN,OLIVER,39.3104,-76.6026,"(39.3104,-76.6026)",STREET,Eastern 1,1
1410974.616,590664.0192,35159,2021/01/06 21:29:00+00,1A,2200 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.288,-76.6515,"(39.288,-76.6515)",VEHICLE,Tri-District,1
1427376.022,600456.9789,35249,2021/01/05 17:59:00+00,1O,1700 DARLEY AVE,HOMICIDE,Inside,OTHER,312,EASTERN,DARLEY PARK,39.3147,-76.5934,"(39.3147,-76.5934)",DWELLING,Eastern 1,1
1422197.229,600689.3987,35517,2021/01/02 15:35:00+00,1A,300 E 23RD ST,HOMICIDE,Inside,FIREARM,311,EASTERN,BARCLAY,39.3154,-76.6117,"(39.3154,-76.6117)",DWELLING,,1
1411102.376,601664.4563,35519,2021/01/02 18:25:00+00,1A,1700 WESTBURY AVE,HOMICIDE,Outside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,39.3182,-76.6509,"(39.3182,-76.6509)",STREET,,1
1413698.971,596065.2563,35616,2021/01/01 04:15:00+00,1K,1200 N STRICKER ST,HOMICIDE,Inside,KNIFE,724,WESTERN,SANDTOWN-WINCHESTER,39.3028,-76.6418,"(39.3028,-76.6418)",DWELLING,Central,1
1430025.568,596462.2923,35710,2020/12/31 11:00:00+00,1O,1100 N MONTFORD AVE,HOMICIDE,Outside,OTHER,322,EASTERN,BIDDLE STREET,39.3037,-76.5841,"(39.3037,-76.5841)",STREET,Eastern 2,1
1428543.521,567316.9016,35788,2020/12/30 02:26:00+00,1A,1500 CYPRESS ST,HOMICIDE,Outside,FIREARM,911,SOUTHERN,CURTIS BAY,39.2237,-76.5898,"(39.2237,-76.5898)",STREET,,1
1410635.964,597838.1801,35954,2020/12/28 21:06:00+00,1A,1700 N SMALLWOOD ST,HOMICIDE,Outside,FIREARM,723,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3077,-76.6526,"(39.3077,-76.6526)",STREET,Western,1
1410938.324,600170.453,36114,2020/12/26 07:23:00+00,1K,2300 N PULASKI ST,HOMICIDE,Inside,KNIFE,731,WESTERN,MONDAWMIN,39.3141,-76.6515,"(39.3141,-76.6515)",DWELLING,Western,1
1413242.499,597010.4853,36210,2020/12/25 06:17:00+00,1A,1600 PRESSTMAN ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3054,-76.6434,"(39.3054,-76.6434)",STREET,,1
1424521.386,599752.3686,36307,2020/12/24 11:22:00+00,1A,2000 ROBB ST,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3128,-76.6035,"(39.3128,-76.6035)",VEHICLE,Eastern 1,1
1408630.939,611926.6873,36391,2020/12/23 20:00:00+00,1K,2500 WOODLAND AV,HOMICIDE,Inside,KNIFE,532,NORTHERN,CYLBURN,39.3464,-76.6595,"(39.3464,-76.6595)",DWELLING,,1
1412876.903,596426.2805,36395,2020/12/23 14:03:00+00,1O,1300 N MOUNT ST,HOMICIDE,Inside,OTHER,724,WESTERN,SANDTOWN-WINCHESTER,39.3038,-76.6447,"(39.3038,-76.6447)",DWELLING,,1
1424177.69,613774.1455,36582,2020/12/21 11:16:00+00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,39.3513,-76.6045,"(39.3513,-76.6045)",VEHICLE,,1
1415195.276,589842.7357,36583,2020/12/21 21:33:00+00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,39.2857,-76.6366,"(39.2857,-76.6366)",VEHICLE,,1
1415195.276,589842.7357,36584,2020/12/21 21:33:00+00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,39.2857,-76.6366,"(39.2857,-76.6366)",VEHICLE,,1
1425016.184,570615.7814,36586,2020/12/21 12:00:00+00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2328,-76.6022,"(39.2328,-76.6022)",STREET,Brooklyn,1
1403873.354,589763.7226,36686,2020/12/20 00:29:00+00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,39.2856,-76.6766,"(39.2856,-76.6766)",VEHICLE,,1
1403873.354,589763.7226,36687,2020/12/20 00:29:00+00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,39.2856,-76.6766,"(39.2856,-76.6766)",VEHICLE,,1
1402071.225,603343.4184,36689,2020/12/20 14:41:00+00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,39.3229,-76.6828,"(39.3229,-76.6828)",STREET,,1
1412217.044,591433.6861,36777,2020/12/19 13:29:00+00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2901,-76.6471,"(39.2901,-76.6471)",VEHICLE,,1
1412217.044,591433.6861,36780,2020/12/19 13:29:00+00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2901,-76.6471,"(39.2901,-76.6471)",VEHICLE,,1
1414248.995,592934.9874,37002,2020/12/16 02:54:00+00,1A,1400 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,713,WESTERN,HARLEM PARK,39.2942,-76.6399,"(39.2942,-76.6399)",VEHICLE,Central,1
1414248.995,592934.9874,37013,2020/12/16 02:54:00+00,1A,1400 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,713,WESTERN,HARLEM PARK,39.2942,-76.6399,"(39.2942,-76.6399)",VEHICLE,Central,1
1394847.017,588786.3144,37205,2020/12/14 20:45:00+00,1A,5400 JAMESTOWNE CT,HOMICIDE,Outside,FIREARM,823,SOUTHWEST,WESTGATE,39.283,-76.7085,"(39.283,-76.7085)",PUBLIC AREA,,1
1443762.466,588515.3007,37214,2020/12/14 04:58:00+00,1A,1100 DUNDALK AV,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,GRACELAND PARK,39.2817,-76.5357,"(39.2817,-76.5357)",VEHICLE,,1
1412850.91,588558.6881,37509,2020/12/11 16:57:00+00,1A,1800 COLE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2822,-76.6449,"(39.2822,-76.6449)",ALLEY,,1
1403219.718,606589.1619,37583,2020/12/10 07:29:00+00,1A,3800 SEQUOIA AVE,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CALLAWAY-GARRISON,39.3318,-76.6787,"(39.3318,-76.6787)",ALLEY,,1
1404236.192,599162.2957,37584,2020/12/10 11:52:00+00,1A,2200 GARRISON BLVD,HOMICIDE,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,39.3114,-76.6752,"(39.3114,-76.6752)",STREET,,1
1432634.737,595235.9024,37585,2020/12/10 16:25:00+00,1A,3000 E MADISON ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MADISON-EASTEND,39.3003,-76.5749,"(39.3003,-76.5749)",STREET,,1
1428064.693,598311.0473,37683,2020/12/09 21:24:00+00,1K,1900 E FEDERAL ST,HOMICIDE,Inside,KNIFE,331,EASTERN,BROADWAY EAST,39.3088,-76.591,"(39.3088,-76.591)",DWELLING,,1
1418719.764,593171.5515,37688,2020/12/09 20:07:00+00,1A,500 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,125,CENTRAL,SETON HILL,39.2948,-76.6241,"(39.2948,-76.6241)",STREET,,1
1423598.779,570864.6047,37834,2020/12/07 23:52:00+00,1A,3900 4TH ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2335,-76.6072,"(39.2335,-76.6072)",STREET,,1
1401555.095,588954.2987,38117,2020/12/04 20:08:00+00,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2834,-76.6848,"(39.2834,-76.6848)",PUBLIC AREA,,1
1409023.411,605298.9782,38118,2020/12/04 13:53:00+00,1A,3500 PARK HEIGHTS AVE,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,39.3282,-76.6582,"(39.3282,-76.6582)",STREET,,1
1408601.451,581877.0378,38223,2020/12/03 10:30:00+00,1K,1600 MORRELL PARK AV,HOMICIDE,Outside,KNIFE,831,SOUTHWEST,MORRELL PARK,39.2639,-76.66,"(39.2639,-76.66)",STREET,,1
1416134.526,595601.4198,38311,2020/12/02 20:00:00+00,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,39.3015,-76.6332,"(39.3015,-76.6332)",DWELLING,Central,1
1443660.884,614048.0293,38312,2020/12/02 14:40:00+00,1A,4100 GLENMORE AV,HOMICIDE,Outside,FIREARM,425,NORTHEAST,ROSEMONT EAST,39.3518,-76.5356,"(39.3518,-76.5356)",DAY CARE FACILITY,,1
1439195.168,602042.1337,38413,2020/12/01 22:20:00+00,1A,5500 Bowleys Ln,HOMICIDE,Inside,FIREARM,443,NORTHEAST,FRANKFORD,39.3189,-76.5516,"(39.3189,-76.5516)",PUBLIC AREA,,1
1412544.251,594640.2286,38509,2020/11/30 15:30:00+00,1A,1800 W LAFAYETTE AV,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.2989,-76.6459,"(39.2989,-76.6459)",STREET,,1
1433053.133,602595.4787,38948,2020/11/25 17:22:00+00,1A,3200 ANNETTA AV,HOMICIDE,Outside,FIREARM,434,NORTHEAST,BELAIR-EDISON,39.3205,-76.5733,"(39.3205,-76.5733)",STREET,Northeastern,1
1408582.202,602237.7231,39121,2020/11/23 07:44:00+00,1K,3300 BURLEITH AV,HOMICIDE,Outside,KNIFE,611,NORTHWEST,BURLEITH-LEIGHTON,39.3198,-76.6598,"(39.3198,-76.6598)",STREET,,1
1406389.521,598368.7249,39236,2020/11/22 14:13:00+00,1A,3000 W NORTH AV,HOMICIDE,Outside,FIREARM,811,SOUTHWEST,WALBROOK,39.3092,-76.6676,"(39.3092,-76.6676)",STREET,,1
1414293.523,595994.7487,39335,2020/11/21 21:00:00+00,1A,1200 N WOODYEAR ST,HOMICIDE,Inside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3026,-76.6397,"(39.3026,-76.6397)",DWELLING,Central,1
1403889.01,593333.2807,39345,2020/11/21 18:40:00+00,1A,700 LINNARD ST,HOMICIDE,Outside,FIREARM,815,SOUTHWEST,EDGEWOOD,39.2954,-76.6765,"(39.2954,-76.6765)",STREET,,1
1403889.01,593333.2807,39347,2020/11/21 18:40:00+00,1A,700 LINNARD ST,HOMICIDE,Outside,FIREARM,815,SOUTHWEST,EDGEWOOD,39.2954,-76.6765,"(39.2954,-76.6765)",STREET,,1
1412310.55,589212.2141,39615,2020/11/18 01:17:00+00,1A,300 S MONROE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.284,-76.6468,"(39.284,-76.6468)",STREET,Tri-District,1
1424712.927,614249.9859,39801,2020/11/16 13:57:00+00,1A,4800 MIDWOOD AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,KENILWORTH PARK,39.3526,-76.6026,"(39.3526,-76.6026)",STREET,,1
1431669.703,595850.6307,39909,2020/11/15 20:19:00+00,1A,1000 N KENWOOD AV,HOMICIDE,Outside,FIREARM,333,EASTERN,MADISON-EASTEND,39.302,-76.5783,"(39.302,-76.5783)",PUBLIC AREA,Eastern 2,1
1413235.812,598722.3747,40101,2020/11/13 12:51:00+00,1A,1600 W NORTH AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.3101,-76.6434,"(39.3101,-76.6434)",STREET,Western,1
1415422.986,596618.434,40170,2020/11/12 05:16:00+00,1A,1800 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3043,-76.6357,"(39.3043,-76.6357)",STREET,,1
1437966.22,604585.81,40272,2020/11/11 03:21:00+00,1A,4400 PLAINFIELD AV,HOMICIDE,Outside,FIREARM,442,NORTHEAST,FRANKFORD,39.3259,-76.5559,"(39.3259,-76.5559)",STREET,,1
1426286.369,590909.1277,40481,2020/11/09 18:49:00+00,1K,200 BALLOU CT,HOMICIDE,Inside,KNIFE,211,SOUTHEAST,PERKINS HOMES,39.2885,-76.5974,"(39.2885,-76.5974)",DWELLING,,1
1425336.979,600885.0641,40486,2020/11/09 12:49:00+00,1A,1100 BONAPARTE AV,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3159,-76.6006,"(39.3159,-76.6006)",STREET,Eastern 1,1
1431080.792,594682.3566,40590,2020/11/08 16:47:00+00,1O,2600 E MONUMENT ST,HOMICIDE,Inside,OTHER,333,EASTERN,MCELDERRY PARK,39.2988,-76.5804,"(39.2988,-76.5804)",DWELLING,Eastern 2,1
1428001.82,593393.5582,40711,2020/11/07 14:50:00+00,1A,1800 ORLEANS ST,HOMICIDE,Outside,FIREARM,321,EASTERN,DUNBAR-BROADWAY,39.2953,-76.5913,"(39.2953,-76.5913)",HOSPITAL,,1
1411541.335,583126.5456,40725,2020/11/07 04:31:00+00,1A,2400 CARROLL ST,HOMICIDE,Outside,FIREARM,831,SOUTHWEST,MORRELL PARK,39.2673,-76.6496,"(39.2673,-76.6496)",STREET,,1
1427552.119,599037.2327,40837,2020/11/06 12:58:00+00,1O,1800 E LAFAYETTE AV,HOMICIDE,Inside,OTHER,331,EASTERN,BROADWAY EAST,39.3108,-76.5928,"(39.3108,-76.5928)",VACANT DWELLING,Eastern 1,1
1412579.647,600103.9234,41012,2020/11/04 19:20:00+00,1K,2800 WOODBROOK AV,HOMICIDE,Outside,KNIFE,732,WESTERN,PARKVIEW/WOODBROOK,39.3139,-76.6457,"(39.3139,-76.6457)",PUBLIC AREA,Western,1
1425232.404,598917.7181,41079,2020/11/03 18:30:00+00,1A,1800 AIKEN ST,HOMICIDE,Outside,FIREARM,314,EASTERN,OLIVER,39.3105,-76.601,"(39.3105,-76.601)",STREET,Eastern 1,1
1410640.508,589205.8066,41087,2020/11/03 23:47:00+00,1A,300 S BENTALOU ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,MILLHILL,39.284,-76.6527,"(39.284,-76.6527)",STREET,Tri-District,1
1425232.404,598917.7181,41088,2020/11/03 18:30:00+00,1A,1800 AIKEN ST,HOMICIDE,Outside,FIREARM,314,EASTERN,OLIVER,39.3105,-76.601,"(39.3105,-76.601)",STREET,Eastern 1,1
1394557.792,617378.0801,41380,2020/10/31 00:46:00+00,1A,6900 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,631,NORTHWEST,FALLSTAFF,39.3615,-76.7092,"(39.3615,-76.7092)",PUBLIC AREA,,1
1423376.978,596105.0439,41582,2020/10/29 14:20:00+00,1A,700 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,39.3028,-76.6076,"(39.3028,-76.6076)",STREET,,1
1412407.626,600686.0373,41652,2020/10/28 14:50:00+00,1A,2800 PARKWOOD AVE,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,39.3155,-76.6463,"(39.3155,-76.6463)",DWELLING,Western,1
1425294.091,597752.4256,41731,2020/10/27 23:00:00+00,1A,1500 HARFORD AV,HOMICIDE,Outside,FIREARM,314,EASTERN,OLIVER,39.3073,-76.6008,"(39.3073,-76.6008)",PUBLIC AREA,Eastern 1,1
1413858.167,598761.237,41732,2020/10/27 18:33:00+00,1A,1400 W NORTH AVE,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.3102,-76.6412,"(39.3102,-76.6412)",STREET,Western,1
1414127.32,595083.5015,41816,2020/10/26 15:07:00+00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3001,-76.6403,"(39.3001,-76.6403)",STREET,Central,1
1405796.892,597929.4893,41829,2020/10/26 11:33:00+00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,39.308,-76.6697,"(39.308,-76.6697)",STREET,,1
1401808.798,613759.7738,41918,2020/10/25 15:12:00+00,1A,3600 W ROGERS AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3515,-76.6836,"(39.3515,-76.6836)",STREET,,1
1405884.918,612681.4979,42033,2020/10/24 21:51:00+00,1A,2900 OAKLEY AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3485,-76.6692,"(39.3485,-76.6692)",PUBLIC AREA,,1
1412710.934,588157.4861,42034,2020/10/24 13:33:00+00,1A,1800 EAGLE ST,HOMICIDE,Inside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2811,-76.6454,"(39.2811,-76.6454)",DWELLING,,1
1428968.303,567355.2367,42149,2020/10/23 21:35:00+00,1A,,HOMICIDE,Outside,FIREARM,911,SOUTHERN,CURTIS BAY,39.2238,-76.5883,"(39.2238,-76.5883)",STREET,,1
1422673.615,615006.0993,42151,2020/10/23 23:23:00+00,1A,500 SHERIDAN AVE,HOMICIDE,Outside,FIREARM,523,NORTHERN,WOODBOURNE-MCCABE,39.3547,-76.6098,"(39.3547,-76.6098)",STREET,,1
1431830.901,597708.9902,42253,2020/10/22 01:54:00+00,1A,1400 KENHILL AV,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,39.3071,-76.5777,"(39.3071,-76.5777)",VEHICLE,,1
1407083.447,594328.235,42348,2020/10/21 01:32:00+00,1A,900 POPLAR GROVE ST,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.2981,-76.6652,"(39.2981,-76.6652)",STREET,,1
1439476.505,596616.3502,42625,2020/10/18 00:05:00+00,1A,1000 HORNERS LA,HOMICIDE,Outside,FIREARM,433,NORTHEAST,ARMISTEAD GARDENS,39.304,-76.5507,"(39.304,-76.5507)",STREET,,1
1402720.353,611868.8938,42772,2020/10/17 16:25:00+00,1A,5200 CUTHBERT AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3463,-76.6804,"(39.3463,-76.6804)",STREET,Northwestern,1
1432949.769,594436.0486,43010,2020/10/15 22:42:00+00,1A,600 N ELLWOOD AVE,HOMICIDE,Outside,FIREARM,224,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2981,-76.5738,"(39.2981,-76.5738)",STREET,,1
1413576.927,598323.0481,43388,2020/10/11 11:57:00+00,1A,600 CUMBERLAND ST,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.309,-76.6422,"(39.309,-76.6422)",STREET,Western,1
1440531.027,600810.3135,43508,2020/10/10 23:27:00+00,1A,5900 MORAVIA PARK DR,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3155,-76.5469,"(39.3155,-76.5469)",STREET,,1
1436867.674,597732.7814,43510,2020/10/10 00:00:00+00,1A,4800 ERDMAN AV,HOMICIDE,Outside,FIREARM,334,EASTERN,ORANGEVILLE,39.3071,-76.5599,"(39.3071,-76.5599)",STREET,,1
1404527.344,612713.0384,43511,2020/10/10 11:36:00+00,1A,3100 SPAULDING AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3486,-76.674,"(39.3486,-76.674)",STREET,,1
1402549.92,620173.0258,43621,2020/10/09 00:41:00+00,1A,6300 GREENSPRING AV,HOMICIDE,Outside,FIREARM,632,NORTHWEST,CHESWOLDE,39.3691,-76.6809,"(39.3691,-76.6809)",STREET,,1
1425148.486,592215.3845,43734,2020/10/08 10:30:00+00,1A,1200 E FAYETTE ST,HOMICIDE,Outside,FIREARM,211,SOUTHEAST,PLEASANT VIEW GARDENS,39.2921,-76.6014,"(39.2921,-76.6014)",STREET,,1
1436723.787,604106.2827,43735,2020/10/08 19:05:00+00,1A,4300 Brehms Ln,HOMICIDE,Outside,FIREARM,442,NORTHEAST,PARKSIDE,39.3246,-76.5603,"(39.3246,-76.5603)",ALLEY,Northeastern,1
1403607.67,592858.7792,43920,2020/10/06 16:08:00+00,1A,3600 EDMONDSON AV,HOMICIDE,Inside,FIREARM,815,SOUTHWEST,EDGEWOOD,39.2941,-76.6775,"(39.2941,-76.6775)",COMMON BUSINESS,,1
1405332.384,585470.9729,43931,2020/10/06 00:00:00+00,1A,900 S CATON AV,HOMICIDE,Outside,FIREARM,832,SOUTHWEST,VIOLETVILLE,39.2738,-76.6715,"(39.2738,-76.6715)",HOSPITAL,,1
1413784.023,581605.4736,44027,2020/10/05 15:00:00+00,1A,2400 MAISEL CT,HOMICIDE,Inside,FIREARM,921,SOUTHERN,WESTPORT,39.2631,-76.6417,"(39.2631,-76.6417)",DWELLING,,1
1416700.672,581544.2392,44028,2020/10/05 19:32:00+00,1A,2200 KLOMAN ST,HOMICIDE,Outside,FIREARM,921,SOUTHERN,WESTPORT,39.2629,-76.6314,"(39.2629,-76.6314)",PUBLIC AREA,,1
1411176.337,582323.8352,44040,2020/10/05 20:34:00+00,1A,2000 WHISTLER AV,HOMICIDE,Outside,FIREARM,831,SOUTHWEST,MORRELL PARK,39.2651,-76.6509,"(39.2651,-76.6509)",STREET,,1
1430276.923,597191.9147,44246,2020/10/03 01:15:00+00,1A,2400 E PRESTON ST,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3057,-76.5832,"(39.3057,-76.5832)",VEHICLE,Eastern 2,1
1407114.954,593454.1846,44359,2020/10/02 18:04:00+00,1A,800 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.2957,-76.6651,"(39.2957,-76.6651)",PARKING LOT,,1
1442372.644,600309.5839,44642,2020/09/29 04:59:00+00,1A,6500 Frankford Rd,HOMICIDE,Outside,FIREARM,441,NORTHEAST,PULASKI INDUSTRIAL AREA,39.3141,-76.5404,"(39.3141,-76.5404)",PARKING LOT,,1
1405006.536,613151.844,44645,2020/09/29 18:15:00+00,1A,3000 SPAULDING AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3498,-76.6723,"(39.3498,-76.6723)",STREET,,1
1413479.915,601418.6908,44990,2020/09/26 07:33:00+00,1A,3100 SWANN DR,HOMICIDE,Outside,FIREARM,531,NORTHERN,DRUID HILL PARK,39.3175,-76.6425,"(39.3175,-76.6425)",PUBLIC AREA,,1
1410211.518,597836.5684,45103,2020/09/25 10:52:00+00,1A,2300 PRESBURY ST,HOMICIDE,Outside,FIREARM,723,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3077,-76.6541,"(39.3077,-76.6541)",STREET,Western,1
1410868.621,588769.594,45203,2020/09/24 11:44:00+00,1A,2200 RAMSAY ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2828,-76.6519,"(39.2828,-76.6519)",STREET,Tri-District,1
1426724.304,600672.6277,45204,,1A,1600 CLIFTVIEW AV,HOMICIDE,Outside,FIREARM,312,EASTERN,DARLEY PARK,39.3153,-76.5957,"(39.3153,-76.5957)",VEHICLE,Eastern 1,1
1401925.094,588372.8045,45205,2020/09/24 21:15:00+00,1A,4100 FREDERICK AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2818,-76.6835,"(39.2818,-76.6835)",STREET,,1
1413520.567,591038.0992,45206,2020/09/24 00:01:00+00,1O,0 N GILMOR ST,HOMICIDE,Inside,OTHER,711,WESTERN,FRANKLIN SQUARE,39.289,-76.6425,"(39.289,-76.6425)",DWELLING,,1
1398908.471,593170.4172,45288,2020/09/23 14:37:00+00,1A,4600 COLEHERNE RD,HOMICIDE,Outside,FIREARM,822,SOUTHWEST,HUNTING RIDGE,39.295,-76.6941,"(39.295,-76.6941)",ALLEY,,1
1435471.928,605593.6707,45504,2020/09/21 22:59:00+00,1A,4200 SHELDON AV,HOMICIDE,Outside,FIREARM,422,NORTHEAST,BELAIR-EDISON,39.3287,-76.5647,"(39.3287,-76.5647)",STREET,Northeastern,1
1412088.322,588118.6517,45804,2020/09/18 14:51:00+00,1A,2000 EAGLE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.281,-76.6476,"(39.281,-76.6476)",STREET,,1
1411768.395,590339.2502,46096,2020/09/15 15:01:00+00,1A,2000 HOLLINS ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,BOYD-BOOTH,39.2871,-76.6487,"(39.2871,-76.6487)",PUBLIC AREA,Tri-District,1
