X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1414037.69019777,596285.129698741,30620,2021/03/18 13:28:00+00,1O,1400 LAURENS ST,HOMICIDE,Outside,OTHER,724,WESTERN,SANDTOWN-WINCHESTER,39.3034,-76.6406,"(39.3034,-76.6406)",VACANT DWELLING,Central,1
1402449.20146136,592308.359832869,30624,2021/03/18 15:01:00+00,1A,500 NORMANDY AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,ALLENDALE,39.2926,-76.6816,"(39.2926,-76.6816)",STREET,,1
1424088.84572551,595088.249302323,30684,2021/03/17 07:30:00+00,1O,800 MC ALEER CT,HOMICIDE,Inside,OTHER,324,EASTERN,OLDTOWN,39.3,-76.6051,"(39.3,-76.6051)",DWELLING,,1
1412876.19435352,596608.396249094,30767,2021/03/16 10:16:00+00,1A,1400 N MOUNT ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3043,-76.6447,"(39.3043,-76.6447)",STREET,,1
1414280.02698879,592243.06180388,30860,2021/03/15 01:47:00+00,1A,1400 W SARATOGA ST,HOMICIDE,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,39.2923,-76.6398,"(39.2923,-76.6398)",STREET,,1
1408229.10740817,590653.683942212,30924,2021/03/14 16:50:00+00,1A,2800 KINSEY AVE,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SHIPLEY HILL,39.288,-76.6612,"(39.288,-76.6612)",STREET,,1
1433410.50123466,604819.017614359,31114,2021/03/12 03:20:00+00,1O,2600 CHESTERFIELD AV,HOMICIDE,Inside,OTHER,422,NORTHEAST,HERRING RUN PARK,39.3266,-76.572,"(39.3266,-76.572)",DWELLING,,1
1426657.03663149,615861.193525683,31140,2021/03/12 14:08:00+00,1A,5600 THE ALAMEDA,HOMICIDE,Outside,FIREARM,522,NORTHERN,GLEN OAKS,39.357,-76.5957,"(39.357,-76.5957)",STREET,,1
1401773.939597,607494.712752188,31281,2021/03/10 00:45:00+00,1A,4000 BOARMAN AVE,HOMICIDE,Outside,FIREARM,621,NORTHWEST,DORCHESTER,39.3343,-76.6838,"(39.3343,-76.6838)",STREET,,1
1418199.29279687,595864.764503528,31299,2021/03/10 16:00:00+00,1A,400 MANSE CT,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3022,-76.6259,"(39.3022,-76.6259)",STREET,,1
1406660.32324229,609442.573701864,31399,2021/03/09 14:38:00+00,1A,4400 PARK HEIGHTS AVE,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3396,-76.6665,"(39.3396,-76.6665)",STREET,,1
1408730.05930419,608102.528149708,31582,2021/03/07 19:58:00+00,1A,2400 SHIRLEY AVE,HOMICIDE,Outside,FIREARM,533,NORTHERN,GREENSPRING,39.3359,-76.6592,"(39.3359,-76.6592)",VACANT DWELLING,,1
1405288.41344545,613407.826593483,31658,2021/03/06 19:16:00+00,1A,5100 CHALGROVE AV,HOMICIDE,Inside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3505,-76.6713,"(39.3505,-76.6713)",DWELLING,,1
1419543.37818517,592482.907305308,31750,2021/03/05 18:35:00+00,1A,400 W SARATOGA ST,HOMICIDE,Outside,FIREARM,114,CENTRAL,DOWNTOWN,39.2929,-76.6212,"(39.2929,-76.6212)",STREET,,1
1412900.66342585,597591.93165788,31814,2021/03/04 19:14:00+00,1A,1600 MOUNTMOR CT,HOMICIDE,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.307,-76.6446,"(39.307,-76.6446)",DWELLING,Western,1
1429650.74822988,597990.387440203,31816,,1A,2300 E OLIVER ST,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3079,-76.5854,"(39.3079,-76.5854)",STREET,,1
1426333.49442715,593058.32988798,32435,2021/02/25 11:07:00+00,1A,1500 MULLIKIN CT,HOMICIDE,Inside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2944,-76.5972,"(39.2944,-76.5972)",DWELLING,,1
1438515.96767223,590492.449177295,32436,2021/02/25 00:02:00+00,1A,4900 EASTERN AVE,HOMICIDE,Outside,FIREARM,233,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.2872,-76.5542,"(39.2872,-76.5542)",HOSPITAL,,1
1417947.13757467,595244.529661138,32596,2021/02/23 21:20:00+00,1K,1100 DRUID HILL AV,HOMICIDE,Inside,KNIFE,123,CENTRAL,UPTON,39.3005,-76.6268,"(39.3005,-76.6268)",DWELLING,Central,1
1407681.11146755,593419.844246675,32738,2021/02/21 12:53:00+00,1A,2800 HARLEM AVE,HOMICIDE,Outside,FIREARM,721,WESTERN,MOSHER,39.2956,-76.6631,"(39.2956,-76.6631)",STREET,,1
1405119.39225678,613225.097696149,32943,2021/02/18 11:32:00+00,1A,5100 QUEENSBERRY AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.35,-76.6719,"(39.35,-76.6719)",STREET,,1
1412821.04580894,588959.230003163,33301,2021/02/13 11:03:00+00,1A,1800 RAMSAY ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2833,-76.645,"(39.2833,-76.645)",ALLEY,Tri-District,1
1412125.0994869,593254.508990319,33370,2021/02/12 00:59:00+00,1A,1900 EDMONDSON AVE,HOMICIDE,Outside,FIREARM,722,WESTERN,MIDTOWN-EDMONDSON,39.2951,-76.6474,"(39.2951,-76.6474)",STREET,,1
1423472.63723058,573850.751960877,33384,2021/02/12 00:00:00+00,1A,100 BALTIC AV,HOMICIDE,Inside,FIREARM,912,SOUTHERN,FAIRFIELD AREA,39.2417,-76.6076,"(39.2417,-76.6076)",COMMON BUSINESS,,1
1428059.46983171,567861.075109169,33385,2021/02/12 00:50:00+00,1A,1400 FILBERT ST,HOMICIDE,Outside,FIREARM,911,SOUTHERN,CURTIS BAY,39.2252,-76.5915,"(39.2252,-76.5915)",STREET,,1
1434234.78538341,592001.690710158,33520,2021/02/10 10:20:00+00,1A,3400 E LOMBARD ST,HOMICIDE,Outside,FIREARM,222,SOUTHEAST,BALTIMORE HIGHLANDS,39.2914,-76.5693,"(39.2914,-76.5693)",STREET,,1
1434083.14466345,594149.974842087,33593,2021/02/09 21:45:00+00,1A,500 N HIGHLAND AV,HOMICIDE,Outside,FIREARM,224,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2973,-76.5698,"(39.2973,-76.5698)",STREET,,1
1402762.69498214,591690.25557314,33670,2021/02/08 04:00:00+00,1A,300 LYNDHURST ST,HOMICIDE,Inside,FIREARM,824,SOUTHWEST,ALLENDALE,39.2909,-76.6805,"(39.2909,-76.6805)",DWELLING,,1
1420309.36440777,592049.013841739,33940,2021/02/05 10:49:00+00,1O,200 W LEXINGTON ST,HOMICIDE,Outside,OTHER,114,CENTRAL,DOWNTOWN,39.2917,-76.6185,"(39.2917,-76.6185)",STREET,,1
1418581.10292729,592478.932281551,33960,2021/02/05 15:28:00+00,1K,300 GREEN ST,HOMICIDE,Outside,KNIFE,121,CENTRAL,UNIVERSITY OF MARYLAND,39.2929,-76.6246,"(39.2929,-76.6246)",VACANT DWELLING,,1
1403932.94593418,612856.619185219,34224,2021/02/02 16:47:00+00,1A,5200 PARK HEIGHTS AVE,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.349,-76.6761,"(39.349,-76.6761)",STREET,Northwestern,1
1427791.49723447,570773.716196749,34297,2021/02/01 21:41:00+00,1A,3600 SHELBY AV,HOMICIDE,Outside,FIREARM,912,SOUTHERN,CURTIS BAY,39.2332,-76.5924,"(39.2332,-76.5924)",STREET,,1
1432238.85918146,613446.085184556,34301,2021/01/31 01:46:00+00,1A,4900 HERRING RUN DR,HOMICIDE,Outside,FIREARM,421,NORTHEAST,LAURAVILLE,39.3503,-76.576,"(39.3503,-76.576)",VEHICLE,,1
1406536.44576998,596875.888892369,34393,2021/01/30 11:00:00+00,1A,2900 BRIGHTON ST,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,39.3051,-76.6671,"(39.3051,-76.6671)",STREET,,1
1429187.37049419,569031.681901627,34395,2021/01/30 10:32:00+00,1A,4100 GRACE CT,HOMICIDE,Inside,FIREARM,911,SOUTHERN,CURTIS BAY,39.2284,-76.5875,"(39.2284,-76.5875)",DWELLING,,1
1437196.78256996,605747.649633525,34463,2021/01/29 17:37:00+00,1A,4400 MORAVIA RD,HOMICIDE,Inside,FIREARM,443,NORTHEAST,FRANKFORD,39.3291,-76.5586,"(39.3291,-76.5586)",VEHICLE,,1
1425516.32975265,572839.771087451,34522,2021/01/29 23:18:00+00,1A,600 ARSAN AVE,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2389,-76.6004,"(39.2389,-76.6004)",STREET,,1
1401927.34845596,612193.946693628,34528,2021/01/28 01:16:00+00,1A,5300 CORDELIA AVE,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3472,-76.6832,"(39.3472,-76.6832)",STREET,Northwestern,1
1401927.34845596,612193.946693628,34543,2021/01/28 01:16:00+00,1A,5300 CORDELIA AVE,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3472,-76.6832,"(39.3472,-76.6832)",STREET,Northwestern,1
1416528.14378642,582199.16214989,34544,2021/01/28 16:43:00+00,1A,2100 SIDNEY AV,HOMICIDE,Outside,FIREARM,921,SOUTHERN,WESTPORT,39.2647,-76.632,"(39.2647,-76.632)",ALLEY,,1
1415536.61340804,596509.616612021,34791,2021/01/25 14:55:00+00,1A,1700 PENNSYLVANIA AVE,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.304,-76.6353,"(39.304,-76.6353)",STREET,,1
1404432.17811525,599745.773547298,34801,2021/01/25 23:36:00+00,1A,3400 ELGIN AV,HOMICIDE,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,39.313,-76.6745,"(39.313,-76.6745)",ALLEY,,1
1431364.62887844,594501.544091593,34944,2021/01/23 03:15:00+00,1A,600 N LAKEWOOD AVE,HOMICIDE,Inside,FIREARM,221,SOUTHEAST,MCELDERRY PARK,39.2983,-76.5794,"(39.2983,-76.5794)",DWELLING,,1
1416043.1954335,597203.696057074,35028,2021/01/22 09:37:00+00,1A,1800 DRUID HILL AV,HOMICIDE,Outside,FIREARM,123,CENTRAL,DRUID HEIGHTS,39.3059,-76.6335,"(39.3059,-76.6335)",STREET,,1
1428741.98756888,598714.752940551,35195,2021/01/20 00:19:00+00,1A,1700 N CHESTER ST,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3099,-76.5886,"(39.3099,-76.5886)",STREET,,1
1422514.01373,572826.803254626,35196,2021/01/20 04:00:00+00,1O,100 W PATAPSCO AVE,HOMICIDE,Outside,OTHER,912,SOUTHERN,BROOKLYN,39.2389,-76.611,"(39.2389,-76.611)",PARKING LOT,,1
1419217.16546721,575544.695225152,35197,2021/01/20 12:10:00+00,1O,800 ROUNDVIEW RD,HOMICIDE,Inside,OTHER,922,SOUTHERN,CHERRY HILL,39.2464,-76.6226,"(39.2464,-76.6226)",DWELLING,,1
1413451.62280157,601418.580024726,35271,2021/01/19 00:00:00+00,1A,3100 Swann Dr,HOMICIDE,Outside,FIREARM,531,NORTHERN,DRUID HILL PARK,39.3175,-76.6426,"(39.3175,-76.6426)",PUBLIC AREA,,1
1414056.23455263,598762.016273912,35366,2021/01/18 18:30:00+00,1A,1300 W NORTH AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.3102,-76.6405,"(39.3102,-76.6405)",PUBLIC AREA,,1
1426391.22313312,592803.619044878,35431,2021/01/17 11:17:00+00,1A,200 DOUGLAS CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.597,"(39.2937,-76.597)",STREET,,1
1401925.09396199,588372.804450462,35523,2021/01/16 20:07:00+00,1A,4100 FREDERICK AVE,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2818,-76.6835,"(39.2818,-76.6835)",STREET,,1
1403795.93364649,611617.712938061,35679,2021/01/14 20:25:00+00,1A,3500 W GARRISON AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3456,-76.6766,"(39.3456,-76.6766)",STREET,Northwestern,1
1398665.57512036,615023.917145379,35766,2021/01/13 01:00:00+00,1A,3900 PINKNEY RD,HOMICIDE,Outside,FIREARM,632,NORTHWEST,GLEN,39.355,-76.6947,"(39.355,-76.6947)",VEHICLE,,1
1424779.83955842,598879.32015886,36146,2021/01/08 20:06:00+00,1O,1800 AISQUITH ST,HOMICIDE,Outside,OTHER,314,EASTERN,OLIVER,39.3104,-76.6026,"(39.3104,-76.6026)",STREET,Eastern 1,1
1410974.61572348,590664.019224253,36334,2021/01/06 21:29:00+00,1A,2200 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.288,-76.6515,"(39.288,-76.6515)",VEHICLE,Tri-District,1
1427376.02193452,600456.978894647,36425,2021/01/05 17:59:00+00,1O,1700 DARLEY AVE,HOMICIDE,Inside,OTHER,312,EASTERN,DARLEY PARK,39.3147,-76.5934,"(39.3147,-76.5934)",DWELLING,Eastern 1,1
1422197.22900587,600689.398735203,36687,2021/01/02 15:35:00+00,1A,300 E 23RD ST,HOMICIDE,Inside,FIREARM,311,EASTERN,BARCLAY,39.3154,-76.6117,"(39.3154,-76.6117)",DWELLING,,1
1411102.37627278,601664.456283876,36700,2021/01/02 18:25:00+00,1A,1700 WESTBURY AVE,HOMICIDE,Outside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,39.3182,-76.6509,"(39.3182,-76.6509)",STREET,,1
1413698.97114101,596065.256278325,36793,2021/01/01 04:15:00+00,1K,1200 N STRICKER ST,HOMICIDE,Inside,KNIFE,724,WESTERN,SANDTOWN-WINCHESTER,39.3028,-76.6418,"(39.3028,-76.6418)",DWELLING,Central,1
1430025.56799691,596462.292298744,36885,2020/12/31 11:00:00+00,1O,1100 N MONTFORD AVE,HOMICIDE,Outside,OTHER,322,EASTERN,BIDDLE STREET,39.3037,-76.5841,"(39.3037,-76.5841)",STREET,Eastern 2,1
1428543.52084007,567316.901558468,36951,2020/12/30 02:26:00+00,1A,1500 CYPRESS ST,HOMICIDE,Outside,FIREARM,911,SOUTHERN,CURTIS BAY,39.2237,-76.5898,"(39.2237,-76.5898)",STREET,,1
1410635.96360287,597838.180137285,37132,2020/12/28 21:06:00+00,1A,1700 N SMALLWOOD ST,HOMICIDE,Outside,FIREARM,723,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3077,-76.6526,"(39.3077,-76.6526)",STREET,Western,1
1410938.32432329,600170.453006009,37283,2020/12/26 07:23:00+00,1K,2300 N PULASKI ST,HOMICIDE,Inside,KNIFE,731,WESTERN,MONDAWMIN,39.3141,-76.6515,"(39.3141,-76.6515)",DWELLING,Western,1
1413242.49926644,597010.485254398,37369,2020/12/25 06:17:00+00,1A,1600 PRESSTMAN ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3054,-76.6434,"(39.3054,-76.6434)",STREET,,1
1424521.38592543,599752.368577524,37482,2020/12/24 11:22:00+00,1A,2000 ROBB ST,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3128,-76.6035,"(39.3128,-76.6035)",VEHICLE,Eastern 1,1
1412876.90315733,596426.280548222,37553,2020/12/23 14:03:00+00,1O,1300 N MOUNT ST,HOMICIDE,Inside,OTHER,724,WESTERN,SANDTOWN-WINCHESTER,39.3038,-76.6447,"(39.3038,-76.6447)",DWELLING,,1
1408630.93898682,611926.68733492,37566,2020/12/23 20:00:00+00,1K,2500 WOODLAND AV,HOMICIDE,Inside,KNIFE,532,NORTHERN,CYLBURN,39.3464,-76.6595,"(39.3464,-76.6595)",DWELLING,,1
1424177.68986963,613774.14553907,37726,2020/12/21 11:16:00+00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,39.3513,-76.6045,"(39.3513,-76.6045)",VEHICLE,,1
1425016.18420256,570615.781412783,37756,2020/12/21 12:00:00+00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2328,-76.6022,"(39.2328,-76.6022)",STREET,Brooklyn,1
1415195.27556139,589842.735693104,37757,2020/12/21 21:33:00+00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,39.2857,-76.6366,"(39.2857,-76.6366)",VEHICLE,,1
1415195.27556139,589842.735693104,37761,2020/12/21 21:33:00+00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,39.2857,-76.6366,"(39.2857,-76.6366)",VEHICLE,,1
1403873.35371934,589763.722611456,37860,2020/12/20 00:29:00+00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,39.2856,-76.6766,"(39.2856,-76.6766)",VEHICLE,,1
1402071.22512486,603343.418444925,37863,2020/12/20 14:41:00+00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,39.3229,-76.6828,"(39.3229,-76.6828)",STREET,,1
1403873.35371934,589763.722611456,37865,2020/12/20 00:29:00+00,1A,100 S KOSSUTH ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,39.2856,-76.6766,"(39.2856,-76.6766)",VEHICLE,,1
1412217.0437197,591433.686147935,37953,2020/12/19 13:29:00+00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2901,-76.6471,"(39.2901,-76.6471)",VEHICLE,,1
1412217.0437197,591433.686147935,37954,2020/12/19 13:29:00+00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2901,-76.6471,"(39.2901,-76.6471)",VEHICLE,,1
1414248.99468127,592934.987417022,38175,2020/12/16 02:54:00+00,1A,1400 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,713,WESTERN,HARLEM PARK,39.2942,-76.6399,"(39.2942,-76.6399)",VEHICLE,Central,1
1414248.99468127,592934.987417022,38178,2020/12/16 02:54:00+00,1A,1400 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,713,WESTERN,HARLEM PARK,39.2942,-76.6399,"(39.2942,-76.6399)",VEHICLE,Central,1
1443762.46622444,588515.300733058,38390,2020/12/14 04:58:00+00,1A,1100 DUNDALK AV,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,GRACELAND PARK,39.2817,-76.5357,"(39.2817,-76.5357)",VEHICLE,,1
1394847.01663464,588786.314393779,38394,2020/12/14 20:45:00+00,1A,5400 JAMESTOWNE CT,HOMICIDE,Outside,FIREARM,823,SOUTHWEST,WESTGATE,39.283,-76.7085,"(39.283,-76.7085)",PUBLIC AREA,,1
1412850.9103608,588558.688103488,38689,2020/12/11 16:57:00+00,1A,1800 COLE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2822,-76.6449,"(39.2822,-76.6449)",ALLEY,,1
1432634.73653539,595235.902355913,38759,2020/12/10 16:25:00+00,1A,3000 E MADISON ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MADISON-EASTEND,39.3003,-76.5749,"(39.3003,-76.5749)",STREET,,1
1404236.19179559,599162.29569139,38760,2020/12/10 11:52:00+00,1A,2200 GARRISON BLVD,HOMICIDE,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,39.3114,-76.6752,"(39.3114,-76.6752)",STREET,,1
1403219.71847685,606589.161871798,38761,2020/12/10 07:29:00+00,1A,3800 SEQUOIA AVE,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CALLAWAY-GARRISON,39.3318,-76.6787,"(39.3318,-76.6787)",ALLEY,,1
1428064.69334877,598311.047285394,38858,2020/12/09 21:24:00+00,1K,1900 E FEDERAL ST,HOMICIDE,Inside,KNIFE,331,EASTERN,BROADWAY EAST,39.3088,-76.591,"(39.3088,-76.591)",DWELLING,,1
1418719.76439383,593171.551509165,38860,2020/12/09 20:07:00+00,1A,500 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,125,CENTRAL,SETON HILL,39.2948,-76.6241,"(39.2948,-76.6241)",STREET,,1
1423598.77873953,570864.604748718,39016,2020/12/07 23:52:00+00,1A,3900 4TH ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2335,-76.6072,"(39.2335,-76.6072)",STREET,,1
1409023.41122892,605298.978162913,39308,2020/12/04 13:53:00+00,1A,3500 PARK HEIGHTS AVE,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,39.3282,-76.6582,"(39.3282,-76.6582)",STREET,,1
1401555.09450843,588954.298692706,39309,2020/12/04 20:08:00+00,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2834,-76.6848,"(39.2834,-76.6848)",PUBLIC AREA,,1
1408601.45085737,581877.037847688,39385,2020/12/03 10:30:00+00,1K,1600 MORRELL PARK AV,HOMICIDE,Outside,KNIFE,831,SOUTHWEST,MORRELL PARK,39.2639,-76.66,"(39.2639,-76.66)",STREET,,1
1416134.52591434,595601.419812541,39489,2020/12/02 20:00:00+00,1O,600 MOSHER ST,HOMICIDE,Inside,OTHER,123,CENTRAL,UPTON,39.3015,-76.6332,"(39.3015,-76.6332)",DWELLING,Central,1
1443660.88371383,614048.029337434,39490,2020/12/02 14:40:00+00,1A,4100 GLENMORE AV,HOMICIDE,Outside,FIREARM,425,NORTHEAST,ROSEMONT EAST,39.3518,-76.5356,"(39.3518,-76.5356)",DAY CARE FACILITY,,1
1439195.16843379,602042.133701851,39589,2020/12/01 22:20:00+00,1A,5500 Bowleys Ln,HOMICIDE,Inside,FIREARM,443,NORTHEAST,FRANKFORD,39.3189,-76.5516,"(39.3189,-76.5516)",PUBLIC AREA,,1
1412544.25126053,594640.228633448,39684,2020/11/30 15:30:00+00,1A,1800 W LAFAYETTE AV,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.2989,-76.6459,"(39.2989,-76.6459)",STREET,,1
1433053.13337232,602595.47869524,40112,2020/11/25 17:22:00+00,1A,3200 ANNETTA AV,HOMICIDE,Outside,FIREARM,434,NORTHEAST,BELAIR-EDISON,39.3205,-76.5733,"(39.3205,-76.5733)",STREET,Northeastern,1
1408582.20235415,602237.723116826,40308,2020/11/23 07:44:00+00,1K,3300 BURLEITH AV,HOMICIDE,Outside,KNIFE,611,NORTHWEST,BURLEITH-LEIGHTON,39.3198,-76.6598,"(39.3198,-76.6598)",STREET,,1
1406389.52118795,598368.724884721,40417,2020/11/22 14:13:00+00,1A,3000 W NORTH AV,HOMICIDE,Outside,FIREARM,811,SOUTHWEST,WALBROOK,39.3092,-76.6676,"(39.3092,-76.6676)",STREET,,1
1403889.00981697,593333.280730596,40476,2020/11/21 18:40:00+00,1A,700 LINNARD ST,HOMICIDE,Outside,FIREARM,815,SOUTHWEST,EDGEWOOD,39.2954,-76.6765,"(39.2954,-76.6765)",STREET,,1
1414293.52265417,595994.748663708,40480,2020/11/21 21:00:00+00,1A,1200 N WOODYEAR ST,HOMICIDE,Inside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3026,-76.6397,"(39.3026,-76.6397)",DWELLING,Central,1
1403889.00981697,593333.280730596,40483,2020/11/21 18:40:00+00,1A,700 LINNARD ST,HOMICIDE,Outside,FIREARM,815,SOUTHWEST,EDGEWOOD,39.2954,-76.6765,"(39.2954,-76.6765)",STREET,,1
1412310.55005326,589212.214110396,40792,2020/11/18 01:17:00+00,1A,300 S MONROE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.284,-76.6468,"(39.284,-76.6468)",STREET,Tri-District,1
1424712.92743533,614249.985887543,40977,2020/11/16 13:57:00+00,1A,4800 MIDWOOD AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,KENILWORTH PARK,39.3526,-76.6026,"(39.3526,-76.6026)",STREET,,1
1431669.70349365,595850.630672195,41087,2020/11/15 20:19:00+00,1A,1000 N KENWOOD AV,HOMICIDE,Outside,FIREARM,333,EASTERN,MADISON-EASTEND,39.302,-76.5783,"(39.302,-76.5783)",PUBLIC AREA,Eastern 2,1
1413235.81212486,598722.374668355,41277,2020/11/13 12:51:00+00,1A,1600 W NORTH AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.3101,-76.6434,"(39.3101,-76.6434)",STREET,Western,1
1415422.98615076,596618.434039834,41404,2020/11/12 05:16:00+00,1A,1800 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3043,-76.6357,"(39.3043,-76.6357)",STREET,,1
1437966.22004523,604585.810031714,41452,2020/11/11 03:21:00+00,1A,4400 PLAINFIELD AV,HOMICIDE,Outside,FIREARM,442,NORTHEAST,FRANKFORD,39.3259,-76.5559,"(39.3259,-76.5559)",STREET,,1
1425336.97900717,600885.064123384,41678,2020/11/09 12:49:00+00,1A,1100 BONAPARTE AV,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3159,-76.6006,"(39.3159,-76.6006)",STREET,Eastern 1,1
1426286.36857235,590909.12768678,41679,2020/11/09 18:49:00+00,1K,200 BALLOU CT,HOMICIDE,Inside,KNIFE,211,SOUTHEAST,PERKINS HOMES,39.2885,-76.5974,"(39.2885,-76.5974)",DWELLING,,1
1431080.79179388,594682.356607374,41781,2020/11/08 16:47:00+00,1O,2600 E MONUMENT ST,HOMICIDE,Inside,OTHER,333,EASTERN,MCELDERRY PARK,39.2988,-76.5804,"(39.2988,-76.5804)",DWELLING,Eastern 2,1
1428001.81986723,593393.558176721,41890,2020/11/07 14:50:00+00,1A,1800 ORLEANS ST,HOMICIDE,Outside,FIREARM,321,EASTERN,DUNBAR-BROADWAY,39.2953,-76.5913,"(39.2953,-76.5913)",HOSPITAL,,1
1411541.33512861,583126.545632027,41901,2020/11/07 04:31:00+00,1A,2400 CARROLL ST,HOMICIDE,Outside,FIREARM,831,SOUTHWEST,MORRELL PARK,39.2673,-76.6496,"(39.2673,-76.6496)",STREET,,1
1427552.11906938,599037.232719778,41998,2020/11/06 12:58:00+00,1O,1800 E LAFAYETTE AV,HOMICIDE,Inside,OTHER,331,EASTERN,BROADWAY EAST,39.3108,-76.5928,"(39.3108,-76.5928)",VACANT DWELLING,Eastern 1,1
1412579.64667537,600103.923404918,42189,2020/11/04 19:20:00+00,1K,2800 WOODBROOK AV,HOMICIDE,Outside,KNIFE,732,WESTERN,PARKVIEW/WOODBROOK,39.3139,-76.6457,"(39.3139,-76.6457)",PUBLIC AREA,Western,1
1425232.40361586,598917.718076061,42262,2020/11/03 18:30:00+00,1A,1800 AIKEN ST,HOMICIDE,Outside,FIREARM,314,EASTERN,OLIVER,39.3105,-76.601,"(39.3105,-76.601)",STREET,Eastern 1,1
