X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1429505.79768444,598754.630275053,14501,2021/08/31 06:48:07+00,1A,1700 N PATTERSON PARK AVE,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,39.31,-76.5859,"(39.31,-76.5859)",STREET,,1
1414157.19884969,594682.959101812,14756,2021/08/29 22:39:33+00,1A,900 N CALHOUN ST,HOMICIDE,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,39.299,-76.6402,"(39.299,-76.6402)",STREET,Central,1
1410674.08089281,587821.843611621,14839,2021/08/28 21:52:00+00,1A,2300 WILKENS AVE,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,CARROLLTON RIDGE,39.2802,-76.6526,"(39.2802,-76.6526)",STREET,Tri-District,1
1409065.79620817,609087.232890225,14944,2021/08/27 19:10:35+00,1A,2400 LOYOLA SOUTHWAY,HOMICIDE,Outside,FIREARM,533.0,NORTHERN,GREENSPRING,39.3386,-76.658,"(39.3386,-76.658)",STREET,,1
1433039.26351267,593453.025745398,15050,2021/08/26 21:00:00+00,1A,3100 PULASKI HWY,HOMICIDE,Outside,FIREARM,224.0,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2954,-76.5735,"(39.2954,-76.5735)",STREET,,1
1401537.83775102,610334.969312662,15049,2021/08/26 02:48:30+00,1A,5200 FAIRLAWN AVE,HOMICIDE,Outside,FIREARM,634.0,NORTHWEST,WOODMERE,39.3421,-76.6846,"(39.3421,-76.6846)",STREET,,1
1397145.32208397,587118.280997186,15268,2021/08/24 16:11:14+00,1O,500 COVENTRY RD,HOMICIDE,Inside,OTHER,833.0,SOUTHWEST,BEECHFIELD,39.2784,-76.7004,"(39.2784,-76.7004)",DWELLING,,1
1397145.32208397,587118.280997186,15269,2021/08/24 16:11:14+00,1O,500 COVENTRY RD,HOMICIDE,Inside,OTHER,833.0,SOUTHWEST,BEECHFIELD,39.2784,-76.7004,"(39.2784,-76.7004)",DWELLING,,1
1428862.069867,597185.493603382,15606,2021/08/21 03:57:21+00,1A,2100 E PRESTON ST,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,39.3057,-76.5882,"(39.3057,-76.5882)",STREET,,1
1421926.94299212,591035.963825155,15729,2021/08/20 11:30:00+00,1O,100 E REDWOOD ST,HOMICIDE,Outside,OTHER,111.0,CENTRAL,DOWNTOWN,39.2889,-76.6128,"(39.2889,-76.6128)",STREET,,1
1422630.88205687,571989.571572168,15728,2021/08/20 01:14:00+00,1A,3800 S HANOVER ST,HOMICIDE,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,39.2366,-76.6106,"(39.2366,-76.6106)",STREET,,1
1411771.05797595,589647.21410332,16072,2021/08/17 22:20:00+00,1A,2000 W PRATT ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2852,-76.6487,"(39.2852,-76.6487)",COMMON BUSINESS,Tri-District,1
1424841.82366647,597641.180425782,16038,2021/08/17 14:20:00+00,1K,1400 AISQUITH ST,HOMICIDE,Inside,KNIFE,314.0,EASTERN,OLIVER,39.307,-76.6024,"(39.307,-76.6024)",DWELLING,,1
1434232.72325684,592438.765254111,16029,2021/08/17 13:40:00+00,1A,3400 E BALTIMORE ST,HOMICIDE,Outside,FIREARM,222.0,SOUTHEAST,BALTIMORE HIGHLANDS,39.2926,-76.5693,"(39.2926,-76.5693)",STREET,,1
1410918.59989509,583087.739559649,16173,2021/08/16 22:00:00+00,1A,2400 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,831.0,SOUTHWEST,MORRELL PARK,39.2672,-76.6518,"(39.2672,-76.6518)",DWELLING,,1
1402129.11320568,611101.92451466,16271,2021/08/15 21:38:00+00,1A,4000 W BELVEDERE AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,WOODMERE,39.3442,-76.6825,"(39.3442,-76.6825)",STREET,Northwestern,1
1413320.18324707,577123.605174253,16270,2021/08/15 19:50:00+00,1A,2100 W PATAPSCO AVE,HOMICIDE,Outside,FIREARM,923.0,SOUTHERN,LAKELAND,39.2508,-76.6434,"(39.2508,-76.6434)",STREET,,1
1411738.54893296,590739.793902342,16268,2021/08/15 19:30:00+00,1A,2000 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2882,-76.6488,"(39.2882,-76.6488)",STREET,Tri-District,1
1420447.47018026,599625.723820921,16366,2021/08/14 07:49:00+00,1A,2000 MARYLAND AVE,HOMICIDE,Outside,FIREARM,514.0,NORTHERN,CHARLES NORTH,39.3125,-76.6179,"(39.3125,-76.6179)",STREET,,1
1403180.96548821,593476.475529255,16367,2021/08/14 00:55:56+00,1A,3700 GELSTON DR,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,EDGEWOOD,39.2958,-76.679,"(39.2958,-76.679)",STREET,,1
1410109.94456668,602243.461648258,16538,2021/08/12 10:05:00+00,1A,2300 TIOGA PKWY,HOMICIDE,Outside,FIREARM,611.0,NORTHWEST,LIBERTY SQUARE,39.3198,-76.6544,"(39.3198,-76.6544)",STREET,,1
1403087.23786668,612088.725545229,16600,2021/08/11 20:25:00+00,1A,3500 W BELVEDERE AVE,HOMICIDE,Inside,FIREARM,633.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3469,-76.6791,"(39.3469,-76.6791)",DWELLING,Northwestern,1
1426213.09860723,601107.455561579,16664,2021/08/11 19:49:00+00,1A,1200 CLIFTVIEW AVE,HOMICIDE,Outside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWAY,39.3165,-76.5975,"(39.3165,-76.5975)",STREET,Eastern 1,1
1425844.83714961,568980.371227447,16705,2021/08/10 23:25:00+00,1A,4200 THAYER CT,HOMICIDE,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,39.2283,-76.5993,"(39.2283,-76.5993)",STREET,,1
1404079.31960108,603496.169450004,16922,2021/08/08 12:40:00+00,1A,3500 SPRINGDALE AVE,HOMICIDE,Outside,FIREARM,623.0,NORTHWEST,FOREST PARK,39.3233,-76.6757,"(39.3233,-76.6757)",VEHICLE,,1
1400179.43585849,593939.601623409,17202,2021/08/05 20:17:00+00,1A,4300 FLOWERTON RD,HOMICIDE,Outside,FIREARM,822.0,SOUTHWEST,ROGNEL HEIGHTS,39.2971,-76.6896,"(39.2971,-76.6896)",STREET,,1
1400179.43585849,593939.601623409,17204,2021/08/05 20:17:00+00,1A,4300 FLOWERTON RD,HOMICIDE,Outside,FIREARM,822.0,SOUTHWEST,ROGNEL HEIGHTS,39.2971,-76.6896,"(39.2971,-76.6896)",STREET,,1
1402732.22548087,592309.348523777,17303,2021/08/04 21:58:00+00,1A,3900 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,ALLENDALE,39.2926,-76.6806,"(39.2926,-76.6806)",STREET,,1
1406318.79826803,610024.113332028,17354,2021/08/04 20:30:00+00,1A,3200 WYLIE AVE,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3412,-76.6677,"(39.3412,-76.6677)",STREET,,1
1414311.92334144,591332.598742705,17504,2021/08/02 22:05:00+00,1A,1400 W FAYETTE ST,HOMICIDE,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,39.2898,-76.6397,"(39.2898,-76.6397)",STREET,,1
1413638.5179396,597048.458966537,17712,2021/07/30 21:58:00+00,1A,1500 PRESSTMAN ST,HOMICIDE,Outside,FIREARM,734.0,WESTERN,SANDTOWN-WINCHESTER,39.3055,-76.642,"(39.3055,-76.642)",STREET,,1
1424294.24253447,599933.50229642,17708,2021/07/30 09:24:00+00,1A,2000 KENNEDY AVE,HOMICIDE,Inside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWAY,39.3133,-76.6043,"(39.3133,-76.6043)",VACANT DWELLING,Eastern 1,1
1415722.14125257,592576.604497601,18033,2021/07/26 20:00:00+00,1A,1000 W MULBERRY ST,HOMICIDE,Outside,FIREARM,713.0,WESTERN,POPPLETON,39.2932,-76.6347,"(39.2932,-76.6347)",STREET,,1
1426334.61941291,592803.369225207,18376,2021/07/23 18:03:00+00,1A,1500 E LEXINGTON ST,HOMICIDE,Outside,FIREARM,212.0,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.5972,"(39.2937,-76.5972)",STREET,,1
1424294.40041482,599897.079120682,18645,2021/07/20 13:44:36+00,1A,2000 KENNEDY AVE,HOMICIDE,Outside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWAY,39.3132,-76.6043,"(39.3132,-76.6043)",DWELLING,Eastern 1,1
1433807.33311858,592618.880236119,18683,2021/07/19 23:57:00+00,1A,3300 NOBLE ST,HOMICIDE,Outside,FIREARM,222.0,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,39.2931,-76.5708,"(39.2931,-76.5708)",STREET,,1
1402124.00655811,604436.317781959,18684,2021/07/19 17:29:00+00,1A,3800 W FOREST PARK AVE,HOMICIDE,Outside,FIREARM,621.0,NORTHWEST,CENTRAL FOREST PARK,39.3259,-76.6826,"(39.3259,-76.6826)",STREET,,1
1417026.98982817,591853.387221085,18801,2021/07/18 10:31:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712.0,WESTERN,POPPLETON,39.2912,-76.6301,"(39.2912,-76.6301)",STREET,,1
1411067.87832649,588478.966987349,18854,2021/07/17 23:22:58+00,1A,2200 ASHTON ST,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,CARROLLTON RIDGE,39.282,-76.6512,"(39.282,-76.6512)",STREET,Tri-District,1
1396486.89968428,615417.38898553,19031,2021/07/15 00:10:58+00,1A,4100 PATTERSON AVE,HOMICIDE,Outside,FIREARM,631.0,NORTHWEST,REISTERSTOWN STATION,39.3561,-76.7024,"(39.3561,-76.7024)",PARKING LOT,,1
1425531.99696951,601577.972340639,19097,2021/07/14 20:20:17+00,1A,2400 GARRETT AVE,HOMICIDE,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3178,-76.5999,"(39.3178,-76.5999)",STREET,,1
1432981.13041837,593780.56772094,19099,2021/07/14 05:34:00+00,1A,400 N ELLWOOD AVE,HOMICIDE,Outside,FIREARM,224.0,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2963,-76.5737,"(39.2963,-76.5737)",STREET,,1
1428543.52084007,567316.901558468,19184,2021/07/13 23:13:00+00,1A,1500 CYPRESS ST,HOMICIDE,Outside,FIREARM,911.0,SOUTHERN,CURTIS BAY,39.2237,-76.5898,"(39.2237,-76.5898)",PARKING LOT,,1
1395947.98322936,615925.576610046,19225,2021/07/13 16:36:11+00,1A,6600 REISTERSTOWN RD,HOMICIDE,Inside,FIREARM,631.0,NORTHWEST,REISTERSTOWN STATION,39.3575,-76.7043,"(39.3575,-76.7043)",COMMON BUSINESS,,1
1434514.71238842,592658.639430119,19275,2021/07/12 01:35:14+00,1A,3500 NOBLE ST,HOMICIDE,Outside,FIREARM,223.0,SOUTHEAST,BALTIMORE HIGHLANDS,39.2932,-76.5683,"(39.2932,-76.5683)",STREET,,1
1416068.98825523,583727.094169667,19427,2021/07/11 17:21:06+00,1A,1800 S MONROE ST,HOMICIDE,Outside,FIREARM,941.0,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,39.2689,-76.6336,"(39.2689,-76.6336)",STREET,,1
1435669.07363336,605776.732105971,19543,2021/07/09 20:50:00+00,1A,4200 NICHOLAS AVE,HOMICIDE,Outside,FIREARM,422.0,NORTHEAST,BELAIR-EDISON,39.3292,-76.564,"(39.3292,-76.564)",STREET,Northeastern,1
1413638.5179396,597048.458966537,19595,2021/07/09 18:05:00+00,1A,1500 PRESSTMAN ST,HOMICIDE,Outside,FIREARM,734.0,WESTERN,SANDTOWN-WINCHESTER,39.3055,-76.642,"(39.3055,-76.642)",PUBLIC AREA,,1
1432400.21700241,596983.153479234,19596,2021/07/09 14:48:00+00,1A,1200 N POTOMAC ST,HOMICIDE,Outside,FIREARM,332.0,EASTERN,BEREA,39.3051,-76.5757,"(39.3051,-76.5757)",STREET,,1
1422849.21983399,600400.78927315,19704,2021/07/08 21:19:00+00,1A,500 E 22ND ST,HOMICIDE,Outside,FIREARM,311.0,EASTERN,EAST BALTIMORE MIDWAY,39.3146,-76.6094,"(39.3146,-76.6094)",STREET,,1
1426724.30407348,600672.627722494,19702,2021/07/08 15:00:00+00,1A,1600 CLIFTVIEW AVE,HOMICIDE,Outside,FIREARM,312.0,EASTERN,DARLEY PARK,39.3153,-76.5957,"(39.3153,-76.5957)",STREET,Eastern 1,1
1411799.64370128,589574.47716562,19932,2021/07/06 10:40:00+00,1A,2000 W PRATT ST,HOMICIDE,Inside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.285,-76.6486,"(39.285,-76.6486)",COMMON BUSINESS,Tri-District,1
1427523.82403781,599037.106522763,19966,2021/07/05 19:25:00+00,1A,1800 E LAFAYETTE AVE,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,39.3108,-76.5929,"(39.3108,-76.5929)",STREET,Eastern 1,1
1422715.12960305,611910.213649003,19998,2021/07/05 01:55:00+00,1A,4700 YORK RD,HOMICIDE,Outside,FIREARM,521.0,NORTHERN,KERNEWOOD,39.3462,-76.6097,"(39.3462,-76.6097)",STREET,,1
1430357.98622327,598030.03299078,19997,2021/07/05 01:35:20+00,1A,1500 N MILTON AVE,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,39.308,-76.5829,"(39.308,-76.5829)",STREET,,1
1398298.79083641,606280.919668176,20108,2021/07/04 12:00:00+00,1A,4700 GWYNN OAK AVE,HOMICIDE,Outside,FIREARM,622.0,NORTHWEST,HOWARD PARK,39.331,-76.6961,"(39.331,-76.6961)",STREET,,1
1412790.61573287,589505.463781986,20353,2021/07/02 01:12:00+00,1A,1800 DOVER ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2848,-76.6451,"(39.2848,-76.6451)",STREET,Tri-District,1
1412790.61573287,589505.463781986,20355,2021/07/02 01:12:00+00,1A,1800 DOVER ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2848,-76.6451,"(39.2848,-76.6451)",STREET,Tri-District,1
1418845.84429787,576308.048299192,20473,2021/07/01 20:35:00+00,1A,800 BRIDGEVIEW RD,HOMICIDE,Outside,FIREARM,922.0,SOUTHERN,CHERRY HILL,39.2485,-76.6239,"(39.2485,-76.6239)",STREET,,1
1418523.15119429,592806.506492782,20434,2021/07/01 04:24:00+00,1A,600 W MULBERRY ST,HOMICIDE,Outside,FIREARM,121.0,CENTRAL,UNIVERSITY OF MARYLAND,39.2938,-76.6248,"(39.2938,-76.6248)",STREET,,1
1409081.50677716,589782.697926108,20647,2021/06/29 04:42:00+00,1A,100 S FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,39.2856,-76.6582,"(39.2856,-76.6582)",STREET,,1
1432155.67736977,594796.590855335,20743,2021/06/28 00:00:00+00,1K,2900 E MONUMENT ST,HOMICIDE,Outside,KNIFE,333.0,EASTERN,MADISON-EASTEND,39.2991,-76.5766,"(39.2991,-76.5766)",STREET,,1
1415132.32683485,598547.733791217,20843,2021/06/27 22:06:00+00,1A,2200 MCCULLOH ST,HOMICIDE,Outside,FIREARM,131.0,CENTRAL,DRUID HEIGHTS,39.3096,-76.6367,"(39.3096,-76.6367)",STREET,,1
1421992.83762226,595516.351792159,20950,2021/06/26 23:16:20+00,1A,1000 HUNTER ST,HOMICIDE,Outside,FIREARM,134.0,CENTRAL,MID-TOWN BELVEDERE,39.3012,-76.6125,"(39.3012,-76.6125)",VEHICLE,,1
1430831.27231604,593552.075455773,21401,2021/06/21 15:09:00+00,1A,2500 ORLEANS ST,HOMICIDE,Inside,FIREARM,221.0,SOUTHEAST,MCELDERRY PARK,39.2957,-76.5813,"(39.2957,-76.5813)",COMMON BUSINESS,,1
1430038.92768608,599740.498772423,21427,2021/06/21 08:03:00+00,1K,1900 BELAIR RD,HOMICIDE,Outside,KNIFE,331.0,EASTERN,SOUTH CLIFTON PARK,39.3127,-76.584,"(39.3127,-76.584)",STREET,,1
1439758.73816045,608237.008455802,21526,2021/06/20 04:17:00+00,1A,4400 FRANKFORD AVE,HOMICIDE,Outside,FIREARM,443.0,NORTHEAST,FRANKFORD,39.3359,-76.5495,"(39.3359,-76.5495)",DWELLING,,1
1415913.10056075,594362.126558096,21614,2021/06/19 21:03:00+00,1A,1000 W LANVALE ST,HOMICIDE,Outside,FIREARM,713.0,WESTERN,HARLEM PARK,39.2981,-76.634,"(39.2981,-76.634)",STREET,Central,1
1394710.4778415,587219.674782052,21696,2021/06/18 21:50:00+00,1A,5500 FREDERICK AVE,HOMICIDE,Outside,FIREARM,823.0,SOUTHWEST,WESTGATE,39.2787,-76.709,"(39.2787,-76.709)",STREET,,1
1409242.33508789,607266.69329355,21703,2021/06/18 15:47:54+00,1A,400 REDWOOD ST,HOMICIDE,Outside,FIREARM,533.0,NORTHERN,GREENSPRING,39.3336,-76.6574,"(39.3336,-76.6574)",STREET,,1
1397428.99672293,595533.032695434,21701,2021/06/18 09:01:00+00,1A,4900 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,821.0,SOUTHWEST,WEST HILLS,39.3015,-76.6993,"(39.3015,-76.6993)",PUBLIC AREA,,1
1414965.21791416,590752.408820692,21780,2021/06/17 23:01:00+00,1A,0 S STOCKTON ST,HOMICIDE,Outside,FIREARM,931.0,SOUTHERN,HOLLINS MARKET,39.2882,-76.6374,"(39.2882,-76.6374)",STREET,,1
1407441.56018224,596988.476433899,21781,2021/06/17 22:50:00+00,1K,2800 BRIGHTON ST,HOMICIDE,Outside,KNIFE,813.0,SOUTHWEST,NORTHWEST COMMUNITY ACTION,39.3054,-76.6639,"(39.3054,-76.6639)",STREET,,1
1437512.74770217,610593.597817932,21768,2021/06/17 13:20:00+00,1A,5200 HILLBURN AVE,HOMICIDE,Outside,FIREARM,426.0,NORTHEAST,WALTHERSON,39.3424,-76.5574,"(39.3424,-76.5574)",DWELLING,,1
1425012.37367474,590976.387711858,21906,2021/06/16 19:23:00+00,1A,1000 GRANBY ST,HOMICIDE,Outside,FIREARM,211.0,SOUTHEAST,JONESTOWN,39.2887,-76.6019,"(39.2887,-76.6019)",ALLEY,,1
1411310.77801486,591575.89276602,21873,2021/06/16 14:25:00+00,1A,2100 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2905,-76.6503,"(39.2905,-76.6503)",DWELLING,,1
1438710.05552567,608668.945176816,21972,2021/06/15 23:45:00+00,1A,5200 BELAIR RD,HOMICIDE,Outside,FIREARM,426.0,NORTHEAST,WALTHERSON,39.3371,-76.5532,"(39.3371,-76.5532)",STREET,,1
1409760.42531631,597397.778598614,21975,2021/06/15 03:38:00+00,1A,1600 MORELAND AVE,HOMICIDE,Outside,FIREARM,723.0,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3065,-76.6557,"(39.3065,-76.6557)",DWELLING,Western,1
1424504.7954765,597056.934192464,21968,2021/06/15 00:00:00+00,1A,1300 ENSOR ST,HOMICIDE,Outside,FIREARM,313.0,EASTERN,OLIVER,39.3054,-76.6036,"(39.3054,-76.6036)",ALLEY,,1
1410224.76725254,601806.810447386,22113,2021/06/14 17:19:00+00,1A,2400 LIBERTY HEIGHTS AVE,HOMICIDE,Outside,FIREARM,731.0,WESTERN,MONDAWMIN,39.3186,-76.654,"(39.3186,-76.654)",PARKING LOT,,1
1422677.90254266,600764.295527381,22237,2021/06/13 16:11:00+00,1A,400 E 23RD ST,HOMICIDE,Inside,FIREARM,311.0,EASTERN,BARCLAY,39.3156,-76.61,"(39.3156,-76.61)",DWELLING,,1
1412012.92600573,600320.272922318,22354,2021/06/12 21:29:00+00,1A,2200 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,731.0,WESTERN,PARKVIEW/WOODBROOK,39.3145,-76.6477,"(39.3145,-76.6477)",STREET,Western,1
1408042.41490993,595205.936563241,22751,2021/06/08 19:10:00+00,1A,2700 RIGGS AVE,HOMICIDE,Outside,FIREARM,814.0,SOUTHWEST,WINCHESTER,39.3005,-76.6618,"(39.3005,-76.6618)",VEHICLE,,1
1402157.39502112,611102.022893584,23216,2021/06/04 21:23:00+00,1A,5200 SAINT CHARLES AVE,HOMICIDE,Outside,FIREARM,634.0,NORTHWEST,WOODMERE,39.3442,-76.6824,"(39.3442,-76.6824)",PUBLIC AREA,Northwestern,1
1404491.36564543,599017.509937747,23215,2021/06/04 20:48:00+00,1A,3400 CLIFTON AVE,HOMICIDE,Outside,FIREARM,812.0,SOUTHWEST,MOUNT HOLLY,39.311,-76.6743,"(39.311,-76.6743)",STREET,,1
1427859.45462594,599912.778285676,23333,2021/06/03 04:25:00+00,1A,1900 E 20TH ST,HOMICIDE,Outside,FIREARM,312.0,EASTERN,SOUTH CLIFTON PARK,39.3132,-76.5917,"(39.3132,-76.5917)",STREET,,1
1412667.06865406,592163.900733705,23425,2021/06/02 13:30:00+00,1A,300 N FULTON AVE,HOMICIDE,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,39.2921,-76.6455,"(39.2921,-76.6455)",STREET,,1
1422770.28919791,612238.267600983,23537,2021/06/01 22:55:00+00,1A,500 RICHWOOD AVE,HOMICIDE,Outside,FIREARM,521.0,NORTHERN,RICHNOR SPRINGS,39.3471,-76.6095,"(39.3471,-76.6095)",STREET,,1
1412048.20749608,591178.069303323,23654,2021/05/31 19:30:00+00,1A,1900 W FAYETTE ST,HOMICIDE,Inside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2894,-76.6477,"(39.2894,-76.6477)",DWELLING,,1
1407172.10426931,608715.967451505,23652,2021/05/31 16:38:00+00,1O,4200 PARK HEIGHTS AVE,HOMICIDE,Inside,OTHER,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3376,-76.6647,"(39.3376,-76.6647)",DWELLING,,1
1403511.83477939,611980.949216238,23747,2021/05/30 21:09:00+00,1A,3500 SPAULDING AVE,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3466,-76.6776,"(39.3466,-76.6776)",STREET,Northwestern,1
1403511.83477939,611980.949216238,23748,2021/05/30 21:09:00+00,1A,3500 SPAULDING AVE,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3466,-76.6776,"(39.3466,-76.6776)",STREET,Northwestern,1
1403511.83477939,611980.949216238,23746,2021/05/30 21:09:00+00,1A,3500 SPAULDING AVE,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3466,-76.6776,"(39.3466,-76.6776)",STREET,Northwestern,1
1414109.06433506,592533.776391229,23745,2021/05/30 04:14:00+00,1A,1400 W MULBERRY ST,HOMICIDE,Inside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,39.2931,-76.6404,"(39.2931,-76.6404)",COMMON BUSINESS,,1
1408259.47598457,597719.974587697,23825,2021/05/29 19:52:00+00,1A,1700 BRADDISH AVE,HOMICIDE,Outside,FIREARM,723.0,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3074,-76.661,"(39.3074,-76.661)",STREET,,1
1425060.60935882,573420.549479685,23840,2021/05/29 01:30:00+00,1A,3400 5TH ST,HOMICIDE,Outside,FIREARM,912.0,SOUTHERN,BROOKLYN,39.2405,-76.602,"(39.2405,-76.602)",STREET,,1
1424740.99873385,594799.688954283,23841,2021/05/29 01:05:00+00,1A,800 STIRLING ST,HOMICIDE,Outside,FIREARM,324.0,EASTERN,OLDTOWN,39.2992,-76.6028,"(39.2992,-76.6028)",STREET,,1
1396481.91256019,616947.190085393,23936,2021/05/28 10:25:00+00,1O,3800 CLARKS LN,HOMICIDE,Inside,OTHER,631.0,NORTHWEST,GLEN,39.3603,-76.7024,"(39.3603,-76.7024)",DWELLING,,1
1414766.65598243,590860.891483524,23937,2021/05/28 02:44:00+00,1A,0 S CAREY ST,HOMICIDE,Outside,FIREARM,711.0,WESTERN,HOLLINS MARKET,39.2885,-76.6381,"(39.2885,-76.6381)",STREET,Tri-District,1
1417287.08119193,597500.10981841,24311,2021/05/24 19:30:00+00,1A,1600 EUTAW PL,HOMICIDE,Outside,FIREARM,132.0,CENTRAL,BOLTON HILL,39.3067,-76.6291,"(39.3067,-76.6291)",DWELLING,,1
1426456.46677148,603658.206164532,24431,2021/05/23 02:01:00+00,1A,1500 CARSWELL ST,HOMICIDE,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3235,-76.5966,"(39.3235,-76.5966)",VACANT DWELLING,,1
1409914.15329675,594156.653652152,24585,2021/05/22 18:11:00+00,1A,2400 CALVERTON HEIGHTS AVE,HOMICIDE,Outside,FIREARM,723.0,WESTERN,EVERGREEN LAWN,39.2976,-76.6552,"(39.2976,-76.6552)",DWELLING,,1
1397618.21634347,606788.597939779,24582,2021/05/22 14:04:00+00,1A,4900 LIBERTY HEIGHTS AVE,HOMICIDE,Outside,FIREARM,622.0,NORTHWEST,HOWARD PARK,39.3324,-76.6985,"(39.3324,-76.6985)",PARKING LOT,,1
1409971.57995751,593938.329006136,24680,2021/05/21 15:48:00+00,1A,800 WHEELER AVE,HOMICIDE,Outside,FIREARM,721.0,WESTERN,EVERGREEN LAWN,39.297,-76.655,"(39.297,-76.655)",STREET,,1
1420422.57515308,592049.487204157,24679,2021/05/21 13:21:00+00,1A,200 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,39.2917,-76.6181,"(39.2917,-76.6181)",STREET,,1
1404781.0818226,612932.490688564,24857,2021/05/19 00:49:00+00,1A,3000 SPAULDING AVE,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3492,-76.6731,"(39.3492,-76.6731)",ALLEY,,1
1425042.92187218,603433.45459255,25092,2021/05/17 23:17:00+00,1A,800 FILLMORE ST,HOMICIDE,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3229,-76.6016,"(39.3229,-76.6016)",STREET,,1
1411629.81131556,589573.823982873,25110,2021/05/17 18:56:00+00,1A,200 HARMISON ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.285,-76.6492,"(39.285,-76.6492)",STREET,Tri-District,1
1412217.88853522,591215.148220132,25106,2021/05/17 15:54:00+00,1A,1900 W FAYETTE ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2895,-76.6471,"(39.2895,-76.6471)",STREET,,1
1403193.77297931,589834.170943131,25226,2021/05/16 08:35:00+00,1O,0 S MONASTERY AVE,HOMICIDE,Inside,OTHER,824.0,SOUTHWEST,ALLENDALE,39.2858,-76.679,"(39.2858,-76.679)",DWELLING,,1
1406328.82078451,599497.63960437,25445,2021/05/14 23:39:00+00,1A,2200 N LONGWOOD ST,HOMICIDE,Outside,FIREARM,811.0,SOUTHWEST,WALBROOK,39.3123,-76.6678,"(39.3123,-76.6678)",STREET,,1
